,user_id,created_time,object_type,url,page_type
35336,177770,Sun Jun 17 19:18:28 2018,14.0,document-reader/30a283da-5115-11e8-9f39-06e1b31daef4/1794/29243/1794/,document detail
35337,177770,Sun Jun 17 19:19:31 2018,NaN,library/,library
35338,177770,Sun Jun 17 19:19:31 2018,NaN,connections,connection
35339,177770,Sun Jun 17 19:19:34 2018,NaN,library/,library
35340,177770,Sun Jun 17 19:19:42 2018,2.0,document-reader/6d8e4043-4f7f-11e8-9f39-06e1b31daef4/1794/29215/1794/,group page
35341,177770,Sun Jun 17 19:19:53 2018,14.0,document-reader/6d8e4043-4f7f-11e8-9f39-06e1b31daef4/1794/29215/1794/,document detail
35342,177771,Mon Jun  4 18:44:02 2018,NaN,main-home,main home
35343,177771,Mon Jun  4 18:44:13 2018,NaN,myGroups,mygroups
35344,177771,Mon Jun  4 18:44:14 2018,NaN,group-home/1865,group home
35345,177771,Mon Jun  4 18:44:15 2018,2.0,group-home/1865,group page
35346,177771,Mon Jun  4 18:44:20 2018,NaN,group-library/1865/,library
35347,177771,Mon Jun  4 18:44:28 2018,2.0,document-reader/4f875411-6027-11e8-9f39-06e1b31daef4/1865/29604/1865/0/?tabval=full,group page
35348,177771,Mon Jun  4 18:44:31 2018,14.0,document-reader/4f875411-6027-11e8-9f39-06e1b31daef4/1865/29604/1865/0/?tabval=full,document detail
35349,177771,Thu Jun 14 01:18:15 2018,NaN,main-home,main home
35350,177771,Sun Jun 24 21:13:29 2018,NaN,main-home,main home
35351,177771,Sun Jun 24 21:16:05 2018,NaN,myGroups,mygroups
35352,177771,Sun Jun 24 21:16:11 2018,NaN,pendingGroups,pending groups
35353,177771,Sun Jun 24 21:16:19 2018,NaN,myGroups,mygroups
35354,177771,Sun Jun 24 21:16:38 2018,NaN,group-home/77,group home
35355,177771,Sun Jun 24 21:16:38 2018,2.0,group-home/77,group page
35356,177771,Sun Jun 24 21:16:46 2018,NaN,group-library/77/,library
35357,177771,Sun Jun 24 21:16:56 2018,NaN,library/,library
35358,177771,Sun Jun 24 21:17:03 2018,NaN,myGroups,mygroups
35359,177771,Sun Jun 24 21:17:06 2018,NaN,group-home/77,group home
35360,177771,Sun Jun 24 21:17:06 2018,2.0,group-home/77,group page
35361,177771,Sun Jun 24 21:18:08 2018,NaN,group-discussions/77,discussion
35362,177771,Sun Jun 24 21:18:44 2018,3.0,discussions-about/28081/0/,discussion page
35363,177771,Sun Jun 24 21:21:15 2018,NaN,main-home,main home
35364,177771,Sun Jun 24 21:21:23 2018,NaN,connections,connection
35365,177771,Sun Jun 24 21:21:30 2018,NaN,pendingConnections,pending connection
35366,177771,Sun Jun 24 21:21:37 2018,NaN,connections,connection
35367,177771,Sun Jun 24 21:22:11 2018,NaN,discussions,discussion
35368,177771,Sun Jun 24 21:22:15 2018,NaN,myGroups,mygroups
35369,177771,Sun Jun 24 21:24:18 2018,NaN,library/,library
35370,177771,Sun Jun 24 21:24:22 2018,NaN,group-home/77,group home
35371,177771,Sun Jun 24 21:24:27 2018,2.0,group-home/77,group page
35372,177771,Sun Jun 24 21:24:31 2018,NaN,group-library/77/,library
35373,177771,Sun Jun 24 21:31:17 2018,NaN,email-notification,notification
35374,177771,Sun Jun 24 21:34:52 2018,NaN,main-home,main home
35375,177771,Mon Jun 25 19:23:33 2018,NaN,main-home,main home
35376,177771,Mon Jun 25 20:06:29 2018,NaN,group-about/1895?track_id=5b30c44bc803a037b31adcdf&src=d,about page
35377,177771,Mon Jun 25 20:06:29 2018,2.0,group-about/1895,group page
35378,177771,Mon Jun 25 20:06:47 2018,NaN,group-about/1895/,about page
35379,177771,Mon Jun 25 20:15:56 2018,1.0,profile/176,profile page
35380,177771,Mon Jun 25 20:15:59 2018,1.0,profile/176,profile page
35381,177771,Mon Jun 25 20:16:04 2018,NaN,group-about/1895/,about page
35382,177771,Mon Jun 25 20:16:04 2018,2.0,group-about/1895/,group page
35383,177771,Mon Jun 25 20:16:08 2018,1.0,profile/886,profile page
35384,177771,Mon Jun 25 20:16:11 2018,1.0,profile/886,profile page
35385,177771,Mon Jun 25 20:17:13 2018,NaN,group-home/1581,group home
35386,177771,Mon Jun 25 20:17:13 2018,2.0,group-home/1581,group page
35387,177771,Mon Jun 25 20:17:28 2018,NaN,group-discussions/1581,discussion
35388,177771,Mon Jun 25 20:17:43 2018,1.0,profile/169329,profile page
35389,177771,Mon Jun 25 20:17:46 2018,1.0,profile/169329,profile page
35390,177771,Mon Jun 25 20:17:50 2018,NaN,group-discussions/1581,discussion
35391,177771,Mon Jun 25 20:17:50 2018,2.0,group-discussions/1581,group page
35392,177771,Mon Jun 25 20:17:54 2018,1.0,profile/160,profile page
35393,177771,Mon Jun 25 20:18:00 2018,1.0,profile/160,profile page
35394,177771,Mon Jun 25 20:18:04 2018,NaN,group-discussions/1581,discussion
35395,177771,Mon Jun 25 20:18:05 2018,2.0,group-discussions/1581,group page
35396,177771,Mon Jun 25 20:24:58 2018,NaN,myGroups,mygroups
35397,177771,Mon Jun 25 20:25:00 2018,NaN,group-home/1895,group home
35398,177771,Mon Jun 25 20:25:00 2018,2.0,group-home/1895,group page
35399,177771,Thu Jun 28 00:24:40 2018,NaN,main-home,main home
35400,177771,Thu Jun 28 00:24:59 2018,3.0,discussions-about/30163/0/,discussion page
35401,177771,Thu Jun 28 00:24:59 2018,2.0,discussions-about/30163/0/,group page
35402,177771,Thu Jun 28 00:25:33 2018,NaN,group-home/1895,group home
35403,177771,Thu Jun 28 00:25:34 2018,2.0,group-home/1895,group page
35404,177771,Thu Jun 28 00:26:12 2018,NaN,group-about/1895/,about page
35405,177771,Thu Jun 28 00:26:48 2018,NaN,group-about/1895/,about page
35406,177771,Thu Jun 28 00:26:48 2018,2.0,group-about/1895/,group page
35407,177771,Thu Jun 28 00:28:01 2018,NaN,main-home,main home
35408,177771,Thu Jun 28 00:28:07 2018,NaN,myGroups,mygroups
35409,177771,Thu Jun 28 00:28:08 2018,NaN,group-home/1895,group home
35410,177771,Thu Jun 28 00:28:09 2018,2.0,group-home/1895,group page
35411,177771,Thu Jun 28 00:32:26 2018,NaN,event-entry/,event entry
35412,177771,Thu Jun 28 00:32:40 2018,NaN,group-home/1895,group home
35413,177771,Thu Jun 28 00:32:53 2018,NaN,group-related/1895,group related
35414,177771,Thu Jun 28 00:38:48 2018,NaN,group-about/1895/,about page
35415,177771,Thu Jun 28 00:39:51 2018,NaN,myGroups,mygroups
35416,177771,Thu Jun 28 00:39:52 2018,NaN,group-home/1895,group home
35417,177771,Thu Jun 28 00:39:53 2018,2.0,group-home/1895,group page
35418,177771,Thu Jun 28 00:40:54 2018,NaN,group-about/1895/,about page
35419,177771,Thu Jun 28 00:40:57 2018,NaN,group-related/1895,group related
35420,177771,Thu Jun 28 00:45:05 2018,NaN,group-related/1895?tab=3&filter=3,group related
35421,177771,Thu Jun 28 00:45:11 2018,2.0,group-related/1895?tab=3&filter=3,group page
35422,177771,Thu Jun 28 00:45:40 2018,NaN,group-related/1895?tab=2&filter=1,group related
35423,177771,Thu Jun 28 00:45:40 2018,2.0,group-related/1895?tab=2&filter=1,group page
35424,177771,Thu Jun 28 01:05:12 2018,NaN,group-home/1895,group home
35425,177771,Thu Jun 28 01:05:42 2018,NaN,group-library/1895/,library
35426,177771,Thu Jun 28 01:42:13 2018,NaN,group-home/1895,group home
35427,177771,Thu Jun 28 21:13:56 2018,NaN,main-home,main home
35428,177771,Thu Jun 28 21:14:02 2018,NaN,myGroups,mygroups
35429,177771,Thu Jun 28 21:14:04 2018,NaN,group-home/1895,group home
35430,177771,Thu Jun 28 21:14:04 2018,2.0,group-home/1895,group page
35431,177772,Wed Jun  6 04:36:32 2018,5.0,event-detail/5359?track_id=5b166790c803a01f305937b9&src=d,event page
35432,177772,Wed Jun  6 04:36:33 2018,2.0,event-detail/5359,group page
35433,177772,Wed Jun  6 04:38:52 2018,NaN,group-events/618,events
35434,177772,Mon Jun 11 19:40:30 2018,3.0,discussions-about/29805/?track_id=5b1bad6bc803a064ae64e42f&src=d,discussion page
35435,177772,Mon Jun 11 19:40:31 2018,2.0,discussions-about/29805/,group page
35436,177772,Mon Jun 11 19:41:24 2018,NaN,group-discussions/618,discussion
35437,177772,Mon Jun 11 19:47:39 2018,NaN,group-events/618,events
35438,177772,Wed Jun 13 19:56:36 2018,5.0,event-detail/5390?track_id=5b20f377c803a00304152ee5&src=d,event page
35439,177772,Wed Jun 13 19:56:36 2018,2.0,event-detail/5390,group page
35440,177773,Thu Jun 28 22:43:31 2018,NaN,main-home,main home
35441,177773,Thu Jun 28 22:43:41 2018,NaN,profile-edit/177773,profile edit
35442,177773,Thu Jun 28 22:43:41 2018,1.0,profile/177773,profile page
35443,177773,Thu Jun 28 22:44:15 2018,NaN,manageAccount/,manageaccount
35444,177773,Thu Jun 28 23:04:19 2018,NaN,myGroups,mygroups
35445,177773,Thu Jun 28 23:04:25 2018,NaN,pendingGroups,pending groups
35446,177773,Thu Jun 28 23:04:30 2018,NaN,myGroups,mygroups
35447,177779,Tue Jun  5 12:17:22 2018,NaN,main-home,main home
35448,177779,Tue Jun  5 12:17:31 2018,NaN,notification,notification
35449,177779,Tue Jun  5 12:18:06 2018,NaN,content-notification,content_notif
35450,177779,Tue Jun  5 12:18:10 2018,NaN,notification,notification
35451,177779,Tue Jun  5 12:18:34 2018,NaN,content-notification,content_notif
35452,177779,Tue Jun  5 12:18:41 2018,NaN,library/,library
35453,177779,Tue Jun  5 12:18:57 2018,2.0,library/starred/,group page
35454,177779,Tue Jun  5 12:19:15 2018,NaN,search,
35455,177779,Tue Jun  5 12:19:42 2018,NaN,library/,library
35456,177779,Tue Jun  5 12:20:01 2018,2.0,library/1369/1794,group page
35457,177779,Tue Jun  5 12:20:05 2018,NaN,search,
35458,177779,Tue Jun  5 12:20:15 2018,NaN,library/1369/1794,library
35459,177779,Tue Jun  5 12:20:31 2018,2.0,library/0/1794,group page
35460,177779,Tue Jun  5 12:20:55 2018,NaN,library/archived/,library
35461,177779,Tue Jun  5 12:20:58 2018,NaN,library/,library
35462,177779,Tue Jun  5 12:21:11 2018,2.0,document-reader/be2d0cf6-4ee9-11e8-9f39-06e1b31daef4/1794/29194/1794/0/,group page
35463,177779,Tue Jun  5 12:21:16 2018,14.0,document-reader/be2d0cf6-4ee9-11e8-9f39-06e1b31daef4/1794/29194/1794/0/,document detail
35464,177779,Tue Jun  5 12:23:16 2018,NaN,library/starred/,library
35465,177779,Fri Jun  8 15:13:49 2018,NaN,main-home,main home
35466,177779,Fri Jun  8 15:13:53 2018,NaN,document-detail/44a0fb53-6949-11e8-b504-022ab9c25860/1794/1794,document detail
35467,177779,Fri Jun  8 15:13:54 2018,2.0,document-detail/44a0fb53-6949-11e8-b504-022ab9c25860/1794/1794,group page
35468,177779,Fri Jun  8 15:13:55 2018,2.0,document-reader/44a0fb53-6949-11e8-b504-022ab9c25860/1794/29748/1794/0/?tabval=full,group page
35469,177779,Fri Jun  8 15:13:58 2018,14.0,document-reader/44a0fb53-6949-11e8-b504-022ab9c25860/1794/29748/1794/0/?tabval=full,document detail
35470,177779,Fri Jun  8 15:14:44 2018,NaN,main-home,main home
35471,177779,Fri Jun  8 15:15:14 2018,NaN,library/,library
35472,177779,Fri Jun  8 15:15:20 2018,NaN,library/archived/,library
35473,177779,Fri Jun  8 15:15:52 2018,2.0,library/0/1794,group page
35474,177779,Fri Jun  8 15:15:57 2018,NaN,search,
35475,177779,Fri Jun  8 15:16:11 2018,NaN,library/0/1794,library
35476,177779,Tue Jun 19 12:01:04 2018,NaN,main-home,main home
35477,177779,Tue Jun 19 12:01:13 2018,1.0,profile/178640,profile page
35478,177779,Tue Jun 19 12:01:16 2018,NaN,main-home,main home
35479,177779,Tue Jun 19 12:01:25 2018,NaN,library/,library
35480,177779,Tue Jun 19 12:01:32 2018,NaN,library/archived/,library
35481,177779,Tue Jun 19 12:05:40 2018,2.0,library/0/1794,group page
35482,177815,Thu Jun 28 20:53:17 2018,NaN,kt_tok=eyJpIjoiTnpBMU9HUTRNbUZpTjJObSIsInQiOiJUSkE2Vm96d2NIMFd3dWdrQXV1WVkxU1hCWDRjNURmZWg0Vnp5U3JiZDloemtydU92VW9sTFNkTHZuN3J1STU1alNHVmlmcDJoWW5zTFBncStGbzJ6dlY4cXBEdTJIV0FDdlo2MXFaWWZtODd5XC9FalRkQjdKOGFWVVd0bTFZNlYifQ%3D%3D#/betaRegistration/,beta registration
35483,177815,Thu Jun 28 20:53:29 2018,NaN,betaRegistration/?code=AQRHVmuGkTIj0hlK8lrJYMd-AA9uH7pvYub82J4QjeKXtJH2BLI8iAMIzeoCHANRswkaVmUWOzuS6X-OItVHFdTevPk1URedIHlowlw5ceOjBOtn0K4BH1aHRQiIyDAl-kNxZvXrDpIEZaUQBo-HohFKtEvCyA&state=123456789,beta registration
35484,177815,Thu Jun 28 20:55:06 2018,NaN,myGroups,mygroups
35485,177815,Thu Jun 28 20:55:09 2018,NaN,pendingGroups,pending groups
35486,177815,Thu Jun 28 20:55:39 2018,NaN,profile-edit/177815,profile edit
35487,177815,Thu Jun 28 20:55:39 2018,1.0,profile/177815,profile page
35488,177815,Thu Jun 28 20:56:03 2018,NaN,manageAccount/,manageaccount
35489,177815,Thu Jun 28 20:56:15 2018,NaN,profile-edit/177815,profile edit
35490,177815,Thu Jun 28 20:56:15 2018,1.0,profile/177815,profile page
35491,177815,Thu Jun 28 20:56:43 2018,NaN,notification,notification
35492,177815,Thu Jun 28 20:58:27 2018,NaN,kt_tok=eyJpIjoiTnpBMU9HUTRNbUZpTjJObSIsInQiOiJUSkE2Vm96d2NIMFd3dWdrQXV1WVkxU1hCWDRjNURmZWg0Vnp5U3JiZDloemtydU92VW9sTFNkTHZuN3J1STU1alNHVmlmcDJoWW5zTFBncStGbzJ6dlY4cXBEdTJIV0FDdlo2MXFaWWZtODd5XC9FalRkQjdKOGFWVVd0bTFZNlYifQ%3D%3D#/group-home/1879,group home
35493,177815,Thu Jun 28 20:58:33 2018,NaN,kt_tok=eyJpIjoiTnpBMU9HUTRNbUZpTjJObSIsInQiOiJUSkE2Vm96d2NIMFd3dWdrQXV1WVkxU1hCWDRjNURmZWg0Vnp5U3JiZDloemtydU92VW9sTFNkTHZuN3J1STU1alNHVmlmcDJoWW5zTFBncStGbzJ6dlY4cXBEdTJIV0FDdlo2MXFaWWZtODd5XC9FalRkQjdKOGFWVVd0bTFZNlYifQ%3D%3D#/main-home,main home
35494,177815,Thu Jun 28 20:59:02 2018,NaN,kt_tok=eyJpIjoiTnpBMU9HUTRNbUZpTjJObSIsInQiOiJUSkE2Vm96d2NIMFd3dWdrQXV1WVkxU1hCWDRjNURmZWg0Vnp5U3JiZDloemtydU92VW9sTFNkTHZuN3J1STU1alNHVmlmcDJoWW5zTFBncStGbzJ6dlY4cXBEdTJIV0FDdlo2MXFaWWZtODd5XC9FalRkQjdKOGFWVVd0bTFZNlYifQ%3D%3D#/group-home/14,group home
35495,177815,Thu Jun 28 20:59:02 2018,2.0,kt_tok=eyJpIjoiTnpBMU9HUTRNbUZpTjJObSIsInQiOiJUSkE2Vm96d2NIMFd3dWdrQXV1WVkxU1hCWDRjNURmZWg0Vnp5U3JiZDloemtydU92VW9sTFNkTHZuN3J1STU1alNHVmlmcDJoWW5zTFBncStGbzJ6dlY4cXBEdTJIV0FDdlo2MXFaWWZtODd5XC9FalRkQjdKOGFWVVd0bTFZNlYifQ%3D%3D#/group-home/14,group page
35496,177841,Sun Jun 10 09:07:03 2018,NaN,main-home,main home
35497,177841,Sun Jun 10 09:07:13 2018,NaN,notification,notification
35498,177841,Sun Jun 10 09:07:25 2018,NaN,connections,connection
35499,177841,Sun Jun 10 09:07:28 2018,NaN,myGroups,mygroups
35500,177841,Sun Jun 10 09:07:33 2018,NaN,main-home,main home
35501,177841,Sun Jun 10 09:07:36 2018,NaN,connections,connection
35502,177841,Sun Jun 10 09:07:38 2018,NaN,discussions,discussion
35503,177841,Sun Jun 10 09:07:45 2018,NaN,library/,library
35504,177841,Sun Jun 10 09:07:48 2018,NaN,events,events
35505,177841,Sun Jun 10 09:20:45 2018,NaN,search?search_text=Real-Time%20Whirl%20Detector%20Aids%20Drilling%20Optimization&object_type=0,search
35506,177841,Sun Jun 10 09:21:50 2018,NaN,document-detail/b95975cb-3cf2-11e8-9f39-06e1b31daef4/1877/1877,document detail
35507,177841,Sun Jun 10 09:21:51 2018,2.0,document-detail/b95975cb-3cf2-11e8-9f39-06e1b31daef4/1877/1877,group page
35508,177841,Sun Jun 10 09:22:01 2018,NaN,document-detail/b95975cb-3cf2-11e8-9f39-06e1b31daef4/1877/1877,document detail
35509,177841,Sun Jun 10 09:22:03 2018,2.0,document-reader/b95975cb-3cf2-11e8-9f39-06e1b31daef4/1877/28141/1877/0/?tabval=full,group page
35510,177841,Sun Jun 10 09:22:13 2018,14.0,document-reader/b95975cb-3cf2-11e8-9f39-06e1b31daef4/1877/28141/1877/0/?tabval=full,document detail
35511,177841,Sun Jun 10 09:22:58 2018,NaN,document-detail/b95975cb-3cf2-11e8-9f39-06e1b31daef4/1877/1877,document detail
35512,177841,Sun Jun 10 09:22:59 2018,2.0,document-reader/b95975cb-3cf2-11e8-9f39-06e1b31daef4/1877/28141/1877/0/?tabval=full,group page
35513,177841,Sun Jun 10 09:23:12 2018,14.0,document-reader/b95975cb-3cf2-11e8-9f39-06e1b31daef4/1877/28141/1877/0/?tabval=full,document detail
35514,177841,Sun Jun 10 09:23:21 2018,2.0,document-reader/b95975cb-3cf2-11e8-9f39-06e1b31daef4/1877/28141/1877/0/%3Ftabval=full,group page
35515,177841,Sun Jun 10 09:23:42 2018,14.0,document-reader/b95975cb-3cf2-11e8-9f39-06e1b31daef4/1877/28141/1877/0/%3Ftabval=full,document detail
35516,177841,Sun Jun 10 09:24:12 2018,NaN,group-library/1877,library
35517,177841,Sun Jun 10 09:24:58 2018,NaN,group-library/1877/,library
35518,177841,Sun Jun 10 09:25:11 2018,NaN,library/,library
35519,177841,Sun Jun 10 09:25:28 2018,NaN,search?search_text=Real-Time%20Whirl%20Detector%20Aids%20Drilling%20Optimization&object_type=0,search
35520,177841,Sun Jun 10 09:28:33 2018,NaN,main-home,main home
35521,177849,Wed Jun 20 06:53:43 2018,NaN,main-home,main home
35522,177849,Wed Jun 20 06:54:00 2018,NaN,myGroups,mygroups
35523,177849,Wed Jun 20 06:54:04 2018,NaN,discoverGroups,discover groups
35524,177849,Wed Jun 20 06:54:37 2018,NaN,group-about/1824/nwf,about page
35525,177849,Wed Jun 20 06:54:39 2018,2.0,group-about/1824/nwf,group page
35526,177849,Wed Jun 20 06:55:19 2018,NaN,group-about/1824/nwf,about page
35527,177849,Wed Jun 20 06:55:25 2018,NaN,myGroups,mygroups
35528,177849,Wed Jun 20 06:55:30 2018,NaN,discoverGroups,discover groups
35529,177849,Wed Jun 20 06:55:54 2018,NaN,group-about/1842/nwf,about page
35530,177849,Wed Jun 20 06:55:56 2018,2.0,group-about/1842/nwf,group page
35531,177849,Wed Jun 20 06:56:17 2018,NaN,group-about/1842/nwf,about page
35532,177849,Wed Jun 20 06:56:20 2018,NaN,myGroups,mygroups
35533,177849,Wed Jun 20 06:56:22 2018,NaN,discoverGroups,discover groups
35534,177849,Wed Jun 20 06:56:33 2018,NaN,group-about/1841/nwf,about page
35535,177849,Wed Jun 20 06:56:35 2018,2.0,group-about/1841/nwf,group page
35536,177849,Wed Jun 20 06:57:23 2018,NaN,group-about/1841/nwf,about page
35537,177849,Wed Jun 20 06:57:32 2018,NaN,myGroups,mygroups
35538,177849,Wed Jun 20 06:57:34 2018,NaN,discoverGroups,discover groups
35539,177849,Wed Jun 20 06:57:54 2018,NaN,group-about/1848/nwf,about page
35540,177849,Wed Jun 20 06:57:56 2018,2.0,group-about/1848/nwf,group page
35541,177849,Wed Jun 20 06:58:14 2018,NaN,group-about/1848/nwf,about page
35542,177849,Wed Jun 20 06:58:21 2018,NaN,myGroups,mygroups
35543,177849,Wed Jun 20 06:58:31 2018,NaN,discoverGroups,discover groups
35544,177849,Wed Jun 20 06:58:50 2018,NaN,group-about/1849/nwf,about page
35545,177849,Wed Jun 20 06:58:52 2018,2.0,group-about/1849/nwf,group page
35546,177849,Wed Jun 20 06:59:14 2018,NaN,group-about/1849/nwf,about page
35547,177849,Wed Jun 20 06:59:51 2018,NaN,search?tags=Peer-led%20Affinity%20Group&groups=1849,search
35548,177849,Wed Jun 20 06:59:51 2018,2.0,search?limit=5&offset=0&tags=Peer-led%20Affinity%20Group&groups=1849&my_groups_only=,group page
35549,177849,Wed Jun 20 07:00:07 2018,NaN,myGroups,mygroups
35550,177849,Wed Jun 20 07:00:32 2018,NaN,group-home/967,group home
35551,177849,Wed Jun 20 07:00:35 2018,2.0,group-home/967,group page
35552,177849,Wed Jun 20 07:01:48 2018,NaN,group-about/1463/,about page
35553,177849,Wed Jun 20 07:01:51 2018,2.0,group-about/1463/,group page
35554,177849,Wed Jun 20 07:02:00 2018,NaN,group-about/1463/,about page
35555,177849,Wed Jun 20 07:02:07 2018,NaN,myGroups,mygroups
35556,177849,Wed Jun 20 07:02:15 2018,NaN,group-home/1548,group home
35557,177849,Wed Jun 20 07:02:18 2018,2.0,group-home/1548,group page
35558,177849,Wed Jun 20 07:02:22 2018,NaN,myGroups,mygroups
35559,177849,Wed Jun 20 07:03:08 2018,NaN,discoverGroups,discover groups
35560,177849,Wed Jun 20 07:03:48 2018,NaN,myGroups,mygroups
35561,177849,Wed Jun 20 07:04:01 2018,NaN,group-home/967,group home
35562,177849,Wed Jun 20 07:04:03 2018,2.0,group-home/967,group page
35563,177849,Wed Jun 20 07:04:27 2018,NaN,group-about/1546/,about page
35564,177849,Wed Jun 20 07:04:30 2018,2.0,group-about/1546/,group page
35565,177849,Wed Jun 20 07:06:22 2018,NaN,group-about/1546/,about page
35566,177849,Wed Jun 20 07:06:34 2018,NaN,search?search_text=gary%20silverstein&object_type=0,search
35567,177849,Wed Jun 20 07:06:40 2018,1.0,profile/147336,profile page
35568,177850,Mon Jun  4 01:17:41 2018,NaN,myGroups,mygroups
35569,177850,Mon Jun  4 01:17:51 2018,NaN,group-home/1794,group home
35570,177850,Mon Jun  4 01:17:53 2018,2.0,group-home/1794,group page
35571,177850,Mon Jun  4 01:18:01 2018,NaN,document-detail/a1d79dab-5363-11e8-9f39-06e1b31daef4/1794/1794,document detail
35572,177850,Mon Jun  4 01:18:04 2018,2.0,document-reader/a1d79dab-5363-11e8-9f39-06e1b31daef4/1794/29298/1794/0/?tabval=full,group page
35573,177850,Mon Jun  4 01:18:06 2018,14.0,document-reader/a1d79dab-5363-11e8-9f39-06e1b31daef4/1794/29298/1794/0/?tabval=full,document detail
35574,177850,Mon Jun  4 01:55:07 2018,NaN,group-home/1794,group home
35575,177850,Mon Jun  4 01:55:09 2018,NaN,main-home,main home
35576,177850,Mon Jun  4 01:55:10 2018,2.0,main-home,group page
35577,177850,Mon Jun  4 01:55:12 2018,NaN,notification,notification
35578,177850,Mon Jun  4 01:55:20 2018,NaN,pendingConnections,pending connection
35579,177850,Mon Jun  4 01:55:27 2018,NaN,pendingConnections,pending connection
35580,177850,Mon Jun  4 01:55:31 2018,NaN,connections,connection
35581,177850,Mon Jun  4 01:55:42 2018,NaN,notification,notification
35582,177850,Mon Jun  4 01:55:46 2018,1.0,profile/159305,profile page
35583,177850,Mon Jun  4 01:55:51 2018,NaN,notification,notification
35584,177850,Mon Jun  4 18:51:35 2018,NaN,group-about/2?src=n&track_id=5ae38232c803a06b821925be,about page
35585,177850,Mon Jun  4 18:51:36 2018,2.0,group-about/2,group page
35586,177850,Thu Jun  7 19:13:06 2018,NaN,group-about/2?src=n&track_id=5ae38232c803a06b821925be,about page
35587,177850,Thu Jun  7 19:13:08 2018,2.0,group-about/2,group page
35588,177850,Thu Jun  7 19:13:14 2018,NaN,notification,notification
35589,177850,Thu Jun  7 19:13:18 2018,NaN,group-home/1794,group home
35590,177850,Thu Jun  7 19:13:20 2018,2.0,group-home/1794,group page
35591,177850,Thu Jun  7 19:13:32 2018,NaN,document-detail/44a0fb53-6949-11e8-b504-022ab9c25860/1794/1794,document detail
35592,177850,Thu Jun  7 19:13:35 2018,2.0,document-reader/44a0fb53-6949-11e8-b504-022ab9c25860/1794/29748/1794/0/?tabval=full,group page
35593,177850,Thu Jun  7 19:13:37 2018,14.0,document-reader/44a0fb53-6949-11e8-b504-022ab9c25860/1794/29748/1794/0/?tabval=full,document detail
35594,177850,Thu Jun 14 11:46:04 2018,2.0,document-reader/0d5a70fb-6949-11e8-9f39-06e1b31daef4/1794/29747/1794/,group page
35595,177850,Thu Jun 14 11:46:06 2018,14.0,document-reader/0d5a70fb-6949-11e8-9f39-06e1b31daef4/1794/29747/1794/?track_id=5b17b8fac803a01f387fb252&src=d,document detail
35596,177850,Thu Jun 14 11:46:25 2018,NaN,group-library/1794,library
35597,177850,Thu Jun 14 11:46:44 2018,NaN,group-news/1794,group news
35598,177850,Thu Jun 14 11:47:20 2018,NaN,group-about/1794/,about page
35599,177850,Thu Jun 14 11:47:40 2018,2.0,group-about/1794/,group page
35600,177850,Thu Jun 14 11:48:17 2018,1.0,profile/178418,profile page
35601,177850,Thu Jun 14 11:48:22 2018,NaN,group-about/1794/,about page
35602,177850,Thu Jun 14 11:48:23 2018,2.0,group-about/1794/,group page
35603,177850,Thu Jun 14 17:47:32 2018,NaN,group-about/1794/,about page
35604,177850,Thu Jun 14 17:47:32 2018,2.0,group-about/1794/,group page
35605,177850,Thu Jun 14 20:44:46 2018,NaN,site-home,site home
35606,177850,Thu Jun 14 20:45:10 2018,NaN,group-home/1794,group home
35607,177850,Thu Jun 14 20:45:10 2018,2.0,group-home/1794,group page
35608,177854,Mon Jun 11 15:49:57 2018,NaN,main-home,main home
35609,177854,Sun Jun 17 15:04:26 2018,NaN,main-home,main home
35610,177854,Sun Jun 17 15:05:02 2018,NaN,connections,connection
35611,177854,Sun Jun 17 15:06:01 2018,NaN,myGroups,mygroups
35612,177854,Sun Jun 17 15:06:03 2018,NaN,group-home/1794,group home
35613,177854,Sun Jun 17 15:06:04 2018,2.0,group-home/1794,group page
35614,177854,Sun Jun 17 15:06:49 2018,NaN,group-discussions/1794,discussion
35615,177854,Sun Jun 17 15:06:58 2018,3.0,discussions-about/29299/0/,discussion page
35616,177854,Sun Jun 17 15:07:20 2018,NaN,group-about/1794/,about page
35617,177854,Sun Jun 17 15:07:37 2018,NaN,group-home/1787,group home
35618,177854,Sun Jun 17 15:07:38 2018,2.0,group-home/1787,group page
35619,177855,Thu Jun 14 12:09:49 2018,NaN,main-home,main home
35620,177855,Thu Jun 14 12:10:16 2018,NaN,myGroups,mygroups
35621,177855,Thu Jun 14 12:10:32 2018,NaN,group-home/1794,group home
35622,177855,Thu Jun 14 12:10:32 2018,2.0,group-home/1794,group page
35623,177855,Thu Jun 14 12:10:54 2018,NaN,group-news/1794,group news
35624,177855,Thu Jun 14 12:11:15 2018,NaN,group-home/1794,group home
35625,177855,Thu Jun 14 12:11:18 2018,NaN,myGroups,mygroups
35626,177855,Thu Jun 14 12:11:19 2018,NaN,main-home,main home
35627,177855,Thu Jun 14 12:12:00 2018,NaN,document-detail/44a0fb53-6949-11e8-b504-022ab9c25860/1794/1794,document detail
35628,177855,Thu Jun 14 12:12:00 2018,2.0,document-detail/44a0fb53-6949-11e8-b504-022ab9c25860/1794/1794,group page
35629,177855,Thu Jun 14 12:12:03 2018,2.0,document-reader/44a0fb53-6949-11e8-b504-022ab9c25860/1794/29748/1794/0/?tabval=full,group page
